scheme	subset	query	target	pident	bits	query_labels	target_labels
default	all_test	YP_009186712.1	YP_010805026.1	61.9	141.0	[]	[]
default	all_test	YP_009186713.1	YP_009001793.1	51.7	186.0	[]	[]
default	all_test	YP_009186714.1	YP_009001791.1	54.1	456.0	[]	[]
default	all_test	YP_009186715.1	YP_009001810.1	72.5	271.0	[]	[]
default	all_test	YP_009186717.1	YP_002854658.1	88.3	138.0	[]	[]
default	all_test	YP_009186718.1	YP_010086300.1	54.7	284.0	[]	[]
default	all_test	YP_009186719.1	YP_010086299.1	57.0	140.0	[]	[]
default	all_test	YP_009186720.1	YP_009001804.1	72.8	354.0	[]	[]
default	all_test	YP_009186721.1	YP_008378246.1	51.5	333.0	[]	[]
default	all_test	YP_009186722.1	YP_010086296.1	74.3	623.0	[]	[]
default	all_test	YP_009186723.1	YP_010805585.1	41.1	190.0	[]	[]
default	all_test	YP_009186724.1	YP_009001827.1	75.9	1438.0	[]	[]
default	all_test	YP_009186725.1	YP_001650956.1	44.8	116.0	[]	[]
default	all_test	YP_009186726.1	YP_010086323.1	39.5	223.0	[]	[]
default	all_test	YP_009186727.1	YP_009001825.1	34.9	156.0	[]	[]
default	all_test	YP_009186728.1	YP_010086318.1	45.0	164.0	[]	[]
default	all_test	YP_009186729.1	YP_010086317.1	70.2	222.0	[]	[]
default	all_test	YP_009186730.1	YP_010086316.1	38.0	184.0	[]	[]
default	all_test	YP_009186731.1	YP_009001820.1	45.0	46.0	[]	[]
default	all_test	YP_009186732.1	YP_010086314.1	58.8	463.0	[]	[]
default	all_test	YP_009186733.1	YP_009001818.1	74.6	106.0	[]	[]
default	all_test	YP_009186734.1	YP_010086312.1	49.1	98.0	[]	[]
default	all_test	YP_009186735.1	YP_009001817.1	63.6	212.0	[]	[]
default	all_test	YP_009186736.1	YP_010800067.1	75.0	142.0	[]	[]
default	all_test	YP_009186737.1	YP_009001815.1	60.4	105.0	[]	[]
default	all_test	YP_009186738.1	YP_010086308.1	58.9	84.0	[]	[]
default	all_test	YP_009186739.1	YP_010086307.1	78.7	306.0	[]	[]
default	all_test	YP_009186740.1	YP_010086306.1	83.3	882.0	[]	[]
default	all_test	YP_009186741.1	YP_010802560.1	48.6	558.0	"[""ligase""]"	"[""ligase""]"
default	all_test	YP_009186742.1	YP_010805567.1	67.7	465.0	[]	[]
default	all_test	YP_009186743.1	YP_010805565.1	80.3	472.0	[]	[]
default	all_test	YP_009186744.1	YP_010800052.1	32.4	51.0	[]	[]
default	all_test	YP_009186745.1	YP_010086325.1	78.3	951.0	[]	[]
default	all_test	YP_009186746.1	YP_009001801.1	83.9	570.0	[]	[]
default	all_test	YP_009186747.1	YP_010086326.1	42.6	199.0	[]	[]
default	all_test	YP_009186748.1	YP_010086327.1	58.9	506.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_009186749.1	YP_009118524.1	29.8	55.0	[]	[]
default	all_test	YP_009186750.1	YP_010086328.1	42.2	238.0	[]	[]
default	all_test	YP_009186751.1	YP_009001832.1	69.4	185.0	[]	[]
default	all_test	YP_009186752.1	YP_010086330.1	46.6	288.0	[]	[]
default	all_test	YP_009186753.1	YP_010086331.1	33.1	408.0	[]	[]
default	all_test	YP_009186754.1	YP_009001835.1	66.3	1420.0	"[""polymerase""]"	[]
default	all_test	YP_009186755.1	YP_009001836.1	64.5	180.0	[]	[]
default	all_test	YP_009186756.1	YP_010086334.1	80.0	128.0	[]	[]
default	all_test	YP_009186757.1	YP_010086335.1	86.0	618.0	[]	[]
default	all_test	YP_009186758.1	YP_010086336.1	59.4	119.0	[]	[]
default	all_test	YP_009186759.1	YP_009001840.1	78.8	557.0	[]	[]
default	all_test	YP_009186760.1	YP_010086338.1	74.6	317.0	[]	[]
default	all_test	YP_009186761.1	YP_010086339.1	62.2	147.0	[]	[]
default	all_test	YP_009186762.1	YP_010086340.1	51.9	922.0	[]	[]
default	all_test	YP_009186763.1	YP_001650986.1	34.8	100.0	[]	[]
default	all_test	YP_009186764.1	YP_010086341.1	61.1	418.0	[]	[]
default	all_test	YP_009186765.1	YP_009001845.1	63.1	591.0	[]	[]
default	all_test	YP_009186766.1	YP_010800113.1	35.9	75.0	[]	[]
default	all_test	YP_009186767.1	YP_009001846.1	83.2	453.0	[]	[]
default	all_test	YP_009186768.1	YP_010805103.1	74.5	236.0	[]	[]
default	all_test	YP_009186769.1	YP_009001848.1	79.0	349.0	[]	[]
default	all_test	YP_009186770.1	YP_010086347.1	69.8	1787.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_009186771.1	YP_009001850.1	76.8	269.0	[]	[]
default	all_test	YP_009186772.1	YP_001650995.1	65.7	421.0	[]	[]
default	all_test	YP_009186773.1	YP_010086351.1	68.4	388.0	[]	[]
default	all_test	YP_009186775.1	YP_010086353.1	69.7	539.0	[]	[]
default	all_test	YP_009186776.1	YP_010086354.1	50.4	103.0	[]	[]
default	all_test	YP_009186777.1	YP_009001856.1	67.7	554.0	[]	[]
default	all_test	YP_009186778.1	YP_009001857.1	39.7	535.0	[]	[]
default	all_test	YP_009186779.1	YP_529737.1	61.1	60.0	[]	[]
default	all_test	YP_009186780.1	YP_010086358.1	79.1	636.0	[]	[]
default	all_test	YP_009186781.1	YP_009001860.1	66.6	104.0	[]	[]
default	all_test	YP_009186782.1	NP_203175.1	30.8	47.0	[]	[]
default	all_test	YP_009186783.1	YP_006607843.1	46.1	100.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_009186784.1	YP_002854706.1	44.2	289.0	[]	[]
default	all_test	YP_009186785.1	YP_010086362.1	53.2	396.0	[]	[]
default	all_test	YP_009186786.1	YP_010086363.1	30.6	152.0	[]	[]
default	all_test	YP_009186787.1	YP_002854709.1	44.9	126.0	[]	[]
default	all_test	YP_009186788.1	YP_010086364.1	69.7	323.0	[]	[]
default	all_test	YP_009186789.1	YP_010086365.1	33.3	287.0	[]	[]
default	all_test	YP_009186790.1	YP_009001866.1	39.7	101.0	[]	[]
default	all_test	YP_009186791.1	YP_009001867.1	62.6	274.0	[]	[]
default	all_test	YP_009186792.1	YP_010805132.1	33.3	72.0	[]	[]
default	all_test	YP_009186793.1	YP_009001869.1	80.9	277.0	[]	[]
default	all_test	YP_009186794.1	YP_010800145.1	47.5	93.0	[]	[]
default	all_test	YP_009186795.1	YP_009001875.1	63.5	388.0	[]	[]
default	all_test	YP_009186796.1	YP_010086377.1	59.5	449.0	[]	[]
default	all_test	YP_009186797.1	YP_010805525.1	29.3	72.0	[]	[]
default	all_test	YP_009186798.1	YP_010086385.1	50.4	126.0	[]	[]
default	all_test	YP_009186799.1	YP_010086384.1	68.3	327.0	[]	[]
default	all_test	YP_009186800.1	YP_009001882.1	38.0	42.0	[]	[]
default	all_test	YP_009186801.1	YP_010086382.1	55.1	240.0	[]	[]
default	all_test	YP_009186802.1	YP_010086381.1	61.5	192.0	[]	[]
default	all_test	YP_009186803.1	YP_010086380.1	46.7	96.0	[]	[]
default	all_test	YP_009186804.1	YP_009001878.1	77.8	666.0	[]	[]
default	all_test	YP_009186805.1	YP_004376258.1	57.5	89.0	[]	[]
default	all_test	YP_009186806.1	YP_009001897.1	71.3	985.0	[]	[]
default	all_test	YP_009186807.1	YP_010086400.1	48.2	868.0	[]	[]
default	all_test	YP_009186808.1	YP_009001899.1	42.7	168.0	[]	[]
default	all_test	YP_009186809.1	YP_010086403.1	48.0	181.0	[]	[]
default	all_test	YP_009186810.1	YP_009001901.1	68.4	734.0	[]	[]
default	all_test	YP_009186811.1	YP_010086405.1	47.3	97.0	[]	[]
default	all_test	YP_009186812.1	YP_009001903.1	55.6	285.0	[]	[]
default	all_test	YP_009186813.1	YP_010086407.1	51.3	397.0	[]	[]
default	all_test	YP_009186814.1	YP_009001895.1	57.0	127.0	[]	[]
default	all_test	YP_009186815.1	YP_010086395.1	40.1	292.0	[]	[]
default	all_test	YP_009186816.1	YP_010086394.1	49.8	407.0	[]	[]
default	all_test	YP_009186817.1	YP_009001892.1	35.8	136.0	[]	[]
default	all_test	YP_009186818.1	YP_010086392.1	42.9	249.0	[]	[]
default	all_test	YP_009186819.1	YP_009001890.1	39.2	55.0	[]	[]
default	all_test	YP_009186820.1	YP_006607789.1	71.2	829.0	[]	[]
default	all_test	YP_009186821.1	YP_007250414.1	33.3	57.0	[]	[]
default	all_test	YP_009186822.1	YP_010800051.1	63.9	635.0	[]	[]
default	all_test	YP_009186686.1	YP_009158871.1	92.0	115.0	[]	[]
default	all_test	YP_009186687.1	YP_009158872.1	92.9	641.0	[]	[]
default	all_test	YP_009186688.1	YP_009158873.1	91.4	442.0	[]	[]
default	all_test	YP_009186689.1	YP_009158874.1	94.7	733.0	[]	[]
default	all_test	YP_009186690.1	YP_009158875.1	93.2	1362.0	[]	[]
default	all_test	YP_009186691.1	YP_009158876.1	89.5	351.0	[]	[]
default	all_test	YP_009204561.1	YP_009215374.1	80.7	3384.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009204562.1	YP_013609126.1	82.8	444.0	[]	[]
default	all_test	YP_009204563.1	YP_009094349.1	91.1	234.0	[]	[]
default	all_test	YP_009204564.1	YP_013609128.1	83.0	112.0	[]	[]
default	all_test	YP_009204565.1	YP_009094351.1	68.0	483.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009201729.1	YP_009755889.1	75.3	10628.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009201730.1	YP_009755890.1	64.2	1794.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009201731.1	YP_009755891.1	60.1	267.0	[]	[]
default	all_test	YP_009201732.1	YP_009755892.1	68.0	112.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009201733.1	YP_009755893.1	85.8	399.0	"[""envelope_glycoprotein"", ""membrane_matrix""]"	"[""membrane_matrix""]"
default	all_test	YP_009201734.1	YP_009755894.1	66.3	537.0	"[""nucleocapsid""]"	"[""nucleocapsid""]"
default	all_test	YP_009222598.1	YP_009351891.1	43.7	4299.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009227128.1	YP_010086173.1	68.0	1925.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009227129.1	YP_010086060.1	74.7	436.0	[]	[]
default	all_test	YP_009227130.1	YP_010086172.1	78.6	397.0	[]	[]
default	all_test	YP_009227127.1	YP_010086058.1	85.5	3736.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009226569.1	YP_009163917.1	50.1	264.0	[]	[]
default	all_test	YP_009227291.1	YP_010086823.1	54.9	746.0	[]	[]
default	all_test	YP_009227290.1	YP_010086823.1	49.7	762.0	[]	[]
default	all_test	YP_009227292.1	YP_010086824.1	44.7	168.0	[]	[]
default	all_test	YP_009227293.1	YP_010086825.1	52.3	717.0	[]	[]
default	all_test	YP_009227294.1	YP_010086826.1	53.6	580.0	[]	[]
default	all_test	YP_009059077.1	YP_443940.1	25.1	50.0	[]	[]
default	all_test	YP_009072449.1	YP_392501.1	22.5	183.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009230120.1	YP_009388485.1	98.2	3180.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009230121.1	YP_009388486.1	94.7	1713.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009344827.1	YP_009508245.1	72.0	181.0	[]	[]
default	all_test	YP_009345598.1	YP_077278.1	40.7	1595.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009345599.1	NP_051036.1	32.6	63.0	[]	[]
default	all_test	YP_009345897.1	YP_009345902.1	31.7	325.0	[]	[]
default	all_test	YP_009345898.1	YP_009345903.1	56.2	596.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009345899.1	YP_009345904.1	35.9	350.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009345053.1	YP_009330008.1	21.2	207.0	[]	[]
default	all_test	YP_009345015.1	YP_009345021.1	30.1	1123.0	[]	[]
default	all_test	YP_009345016.1	YP_009345022.1	27.9	169.0	[]	[]
default	all_test	YP_009345017.1	YP_009345023.1	39.5	88.0	[]	[]
default	all_test	YP_009345073.1	YP_010797892.1	34.4	80.0	[]	[]
default	all_test	YP_009345074.1	YP_010790445.1	33.0	57.0	[]	[]
default	all_test	YP_009345075.1	YP_009229919.1	44.8	1558.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009345045.1	YP_009252204.1	25.0	198.0	[]	"[""polyprotein""]"
default	all_test	YP_009345046.1	YP_009336628.1	22.0	108.0	[]	[]
default	all_test	YP_009345901.1	NP_758809.1	49.8	2289.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009351841.1	YP_009389484.1	65.7	748.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009351840.1	YP_009241385.1	36.6	222.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009351838.1	YP_009551627.1	58.7	583.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009351848.1	YP_009255400.1	34.0	218.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_006576511.1	YP_009667035.1	63.7	1759.0	[]	"[""polyprotein""]"
default	all_test	YP_006576510.1	NP_958814.1	67.1	3073.0	"[""polyprotein""]"	"[""polyprotein""]"
default	all_test	YP_009352895.1	YP_009046569.1	100.0	406.0	[]	[]
default	all_test	YP_009352896.1	YP_009046568.1	100.0	727.0	[]	[]
default	all_test	YP_009352897.1	YP_009046487.1	100.0	585.0	[]	[]
default	all_test	YP_009352898.1	YP_009046488.1	100.0	612.0	[]	[]
default	all_test	YP_009352899.1	YP_009046489.1	98.7	481.0	[]	[]
default	all_test	YP_009352900.1	YP_009046490.1	99.0	226.0	[]	[]
default	all_test	YP_009352901.1	YP_009046491.1	100.0	212.0	[]	[]
default	all_test	YP_009352902.1	YP_009046492.1	100.0	1324.0	[]	[]
default	all_test	YP_009352903.1	YP_009046493.1	97.9	1012.0	[]	[]
default	all_test	YP_009352904.1	YP_009046494.1	100.0	648.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352905.1	YP_009046495.1	99.6	674.0	[]	[]
default	all_test	YP_009352906.1	YP_009046496.1	100.0	499.0	[]	[]
default	all_test	YP_009352907.1	YP_009046497.1	99.4	360.0	[]	[]
default	all_test	YP_009352908.1	YP_009046498.1	100.0	621.0	[]	[]
default	all_test	YP_009352909.1	YP_009046499.1	99.7	1752.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_009352910.1	YP_009046500.1	100.0	1581.0	"[""capsid_head"", ""portal_terminase_packaging""]"	"[""capsid_head"", ""portal_terminase_packaging""]"
default	all_test	YP_009352911.1	YP_009046501.1	100.0	682.0	[]	[]
default	all_test	YP_009352912.1	YP_009046502.1	99.8	1599.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_009352913.1	YP_009046503.1	100.0	1777.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_009352914.1	YP_009046504.1	99.7	794.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352915.1	YP_009046505.1	100.0	155.0	[]	[]
default	all_test	YP_009352916.1	YP_009046506.1	99.4	1155.0	[]	[]
default	all_test	YP_009352917.1	YP_009046507.1	99.8	1077.0	[]	[]
default	all_test	YP_009352918.1	YP_009046508.1	99.6	494.0	[]	[]
default	all_test	YP_009352919.1	YP_009046509.1	100.0	1507.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_009352920.1	YP_009046510.1	99.4	755.0	[]	[]
default	all_test	YP_009352921.1	YP_009046511.1	99.8	1446.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_009352922.1	YP_009046512.1	100.0	199.0	[]	[]
default	all_test	YP_009352923.1	YP_009046513.1	100.0	632.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009352924.1	YP_009046514.1	98.1	212.0	[]	[]
default	all_test	YP_009352925.1	YP_009046515.1	99.8	2809.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009352926.1	YP_009046516.1	99.5	488.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352927.1	YP_009046517.1	100.0	1138.0	[]	[]
default	all_test	YP_009352928.1	YP_009046518.1	100.0	453.0	[]	[]
default	all_test	YP_009352929.1	YP_009046519.1	100.0	1668.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352930.1	YP_009046520.1	100.0	206.0	[]	[]
default	all_test	YP_009352931.1	YP_009046521.1	100.0	732.0	[]	[]
default	all_test	YP_009352932.1	YP_009046522.1	99.1	661.0	[]	[]
default	all_test	YP_009352933.1	YP_009046523.1	99.8	1140.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_009352934.1	YP_009046524.1	99.0	1532.0	"[""protease"", ""capsid_head""]"	"[""protease"", ""capsid_head""]"
default	all_test	YP_009352935.1	YP_009046525.1	99.6	1947.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352936.1	YP_009046526.1	99.5	1677.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_009352937.1	YP_009046527.1	99.8	2395.0	[]	[]
default	all_test	YP_009352938.1	YP_009046528.1	99.8	2539.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009352939.1	YP_009046529.1	100.0	667.0	[]	[]
default	all_test	YP_009352940.1	YP_009046530.1	99.6	1350.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_009352941.1	YP_009046531.1	100.0	260.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_009352942.1	YP_009046532.1	99.6	578.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
default	all_test	YP_009352943.1	YP_009046533.1	100.0	276.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009352944.1	YP_009046534.1	99.4	6267.0	[]	[]
default	all_test	YP_009352945.1	YP_009046535.1	99.6	2087.0	[]	[]
default	all_test	YP_009352946.1	YP_009046536.1	100.0	968.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_009352947.1	YP_009046537.1	99.8	1666.0	[]	[]
default	all_test	YP_009352948.1	YP_009046538.1	100.0	777.0	[]	[]
default	all_test	YP_009352949.1	YP_009046539.1	99.5	994.0	[]	[]
default	all_test	YP_009352950.1	YP_009046540.1	100.0	752.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_009352951.1	YP_009046541.1	99.4	357.0	[]	[]
default	all_test	YP_009352952.1	YP_009046542.1	99.5	456.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352953.1	YP_009046543.1	98.5	1330.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352954.1	YP_009046544.1	100.0	598.0	[]	[]
default	all_test	YP_009352955.1	YP_009046545.1	99.1	463.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
default	all_test	YP_009352956.1	YP_009046546.1	99.4	1513.0	[]	[]
default	all_test	YP_009352957.1	YP_009046547.1	99.7	1484.0	[]	[]
default	all_test	YP_009352958.1	YP_009046548.1	99.7	902.0	[]	[]
default	all_test	YP_009352959.1	YP_009046549.1	100.0	479.0	[]	[]
default	all_test	YP_009352960.1	YP_009046550.1	100.0	177.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352961.1	YP_009046551.1	100.0	876.0	[]	[]
default	all_test	YP_009352962.1	YP_009046552.1	99.7	685.0	[]	[]
default	all_test	YP_009352963.1	YP_009046553.1	99.6	2296.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_009352964.1	YP_009046554.1	98.5	676.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009352965.1	YP_009046555.1	99.2	1100.0	[]	[]
default	all_test	YP_009352966.1	YP_009046556.1	100.0	607.0	[]	[]
default	all_test	YP_009352967.1	YP_009046557.1	98.8	363.0	[]	[]
default	all_test	YP_009352968.1	YP_009046558.1	98.9	400.0	[]	[]
default	all_test	YP_009352969.1	YP_009046559.1	98.7	644.0	[]	[]
default	all_test	YP_009352970.1	YP_009046560.1	99.5	1980.0	[]	[]
default	all_test	YP_009352971.1	YP_009046561.1	100.0	351.0	[]	[]
default	all_test	YP_009352972.1	YP_009046562.1	99.4	349.0	[]	[]
default	all_test	YP_009352973.1	YP_009046563.1	99.5	477.0	[]	[]
default	all_test	YP_009352974.1	YP_009046564.1	99.3	316.0	[]	[]
default	all_test	YP_009352975.1	YP_009046489.1	98.7	481.0	[]	[]
default	all_test	YP_009352976.1	YP_009046488.1	100.0	612.0	[]	[]
default	all_test	YP_009352977.1	YP_009046487.1	100.0	585.0	[]	[]
default	all_test	YP_009352978.1	YP_009046568.1	100.0	727.0	[]	[]
default	all_test	YP_009352979.1	YP_009046569.1	100.0	406.0	[]	[]
default	all_test	YP_009352980.1	YP_009046570.1	96.8	316.0	[]	[]
default	all_test	YP_009352981.1	YP_009046571.1	98.0	664.0	[]	[]
default	all_test	YP_009352982.1	YP_009046572.1	99.4	3750.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
default	all_test	YP_009352983.1	YP_009046573.1	100.0	244.0	[]	[]
default	all_test	YP_009352984.1	YP_009046574.1	99.2	269.0	[]	[]
default	all_test	YP_009352985.1	YP_009046575.1	99.4	342.0	[]	[]
default	all_test	YP_009352986.1	YP_009046576.1	99.1	227.0	[]	[]
default	all_test	YP_009352987.1	YP_009046607.1	99.4	366.0	[]	[]
default	all_test	YP_009352988.1	YP_009046606.1	96.8	239.0	[]	[]
default	all_test	YP_009352989.1	YP_009046605.1	96.7	269.0	[]	[]
default	all_test	YP_009352990.1	YP_009046604.1	89.6	205.0	[]	[]
default	all_test	YP_009352991.1	YP_009046603.1	97.8	280.0	[]	[]
default	all_test	YP_009352992.1	YP_009046602.1	99.1	253.0	[]	[]
default	all_test	YP_009352993.1	YP_009046601.1	99.1	508.0	[]	[]
default	all_test	YP_009352994.1	YP_009046600.1	100.0	226.0	[]	[]
default	all_test	YP_009352995.1	YP_009046585.1	98.7	601.0	[]	[]
default	all_test	YP_009352996.1	YP_009046586.1	100.0	912.0	[]	[]
default	all_test	YP_009352997.1	YP_009046587.1	100.0	365.0	[]	[]
default	all_test	YP_009352998.1	YP_009046588.1	100.0	909.0	[]	[]
default	all_test	YP_009352999.1	YP_009046589.1	100.0	254.0	[]	[]
default	all_test	YP_009353000.1	YP_009046590.1	100.0	578.0	[]	[]
default	all_test	YP_009353001.1	YP_009046591.1	98.5	841.0	[]	[]
default	all_test	YP_009353002.1	YP_009046592.1	96.5	405.0	[]	[]
default	all_test	YP_009353003.1	YP_009046593.1	99.7	857.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009353004.1	YP_009046594.1	99.2	748.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009353005.1	YP_009046595.1	99.0	1040.0	"[""envelope_glycoprotein""]"	"[""envelope_glycoprotein""]"
default	all_test	YP_009353006.1	YP_009046596.1	100.0	220.0	[]	[]
default	all_test	YP_009353007.1	YP_009046597.1	100.0	380.0	[]	[]
default	all_test	YP_009353008.1	YP_009046586.1	100.0	912.0	[]	[]
default	all_test	YP_009353009.1	YP_009046585.1	98.7	601.0	[]	[]
default	all_test	YP_009353010.1	YP_009046600.1	100.0	226.0	[]	[]
default	all_test	YP_009353011.1	YP_009046601.1	99.1	508.0	[]	[]
default	all_test	YP_009353012.1	YP_009046602.1	99.1	253.0	[]	[]
default	all_test	YP_009353013.1	YP_009046603.1	97.8	280.0	[]	[]
default	all_test	YP_009353014.1	YP_009046604.1	89.6	205.0	[]	[]
default	all_test	YP_009353015.1	YP_009046605.1	96.7	269.0	[]	[]
default	all_test	YP_009353016.1	YP_009046606.1	96.8	239.0	[]	[]
default	all_test	YP_009353017.1	YP_009046607.1	99.4	366.0	[]	[]
default	all_test	YP_009353018.1	YP_009046576.1	99.1	227.0	[]	[]
